Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DNI,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Wind Speed,
2019,10,13,14,45,25.5,47,434,117,13,47,434,117,45.84,80.79,0.15,997,2,N/A
2019,10,13,15,0,24.6,37,327,73,13,37,327,73,48.35,83.59,0.15,997,2,N/A
2019,10,13,15,15,24,23,191,35,13,23,191,35,50.120000000000005,86.39,0.15,997,2,N/A
2019,10,13,15,30,23.5,0,0,0,13,0,0,0,51.64,89.09,0.15,997,2.1,N/A
2019,10,13,15,45,22.900000000000002,0,0,0,12.600000000000001,0,0,0,52.17,92.4,0.15,997,2.1,N/A
2019,10,13,16,0,22.400000000000002,0,0,0,12.600000000000001,0,0,0,53.83,95.33,0.15,998,2.2,N/A
2019,10,13,16,15,22.1,0,0,0,12.600000000000001,0,0,0,54.82,98.28,0.15,998,2.2,N/A
2019,10,13,16,30,21.8,0,0,0,12.600000000000001,0,0,0,55.82,101.23,0.15,998,2.2,N/A
2019,10,13,16,45,21.6,0,0,0,12.8,0,0,0,57.14,104.19,0.15,998,2.2,N/A
2019,10,13,17,0,21.3,0,0,0,12.8,0,0,0,58.2,107.14,0.15,998,2.2,N/A
2019,10,13,17,15,21,0,0,0,12.8,0,0,0,59.27,110.09,0.15,998,2.2,N/A
2019,10,13,17,30,20.8,0,0,0,12.8,0,0,0,60,113.02,0.15,998,2.2,N/A
2019,10,13,17,45,20.6,0,0,0,12.8,0,0,0,60.74,115.93,0.15,998,2.2,N/A
2019,10,13,18,0,20.3,0,0,0,12.8,0,0,0,61.870000000000005,118.82000000000001,0.15,998,2.2,N/A
2019,10,13,18,15,20.1,0,0,0,12.700000000000001,0,0,0,62.64,121.68,0.15,998,2.1,N/A
2019,10,13,18,30,19.900000000000002,0,0,0,12.700000000000001,0,0,0,63.42,124.5,0.15,998,2.1,N/A
2019,10,13,18,45,19.700000000000003,0,0,0,12.700000000000001,0,0,0,64.13,127.27,0.15,998,2.1,N/A
2019,10,13,19,0,19.400000000000002,0,0,0,12.700000000000001,0,0,0,65.33,129.97,0.15,998,2.1,N/A
2019,10,13,19,15,19.200000000000003,0,0,0,12.700000000000001,0,0,0,66.15,132.6,0.15,998,2,N/A
2019,10,13,19,30,19,0,0,0,12.700000000000001,0,0,0,66.97,135.14000000000001,0.15,998,2,N/A
2019,10,13,19,45,18.8,0,0,0,12.600000000000001,0,0,0,67.44,137.57,0.15,998,2,N/A
2019,10,13,20,0,18.6,0,0,0,12.600000000000001,0,0,0,68.28,139.87,0.15,998,2,N/A
2019,10,13,20,15,18.400000000000002,0,0,0,12.600000000000001,0,0,0,69.14,142.02,0.15,998,2,N/A
2019,10,13,20,30,18.2,0,0,0,12.600000000000001,0,0,0,70.01,143.97,0.15,998,1.9000000000000001,N/A
2019,10,13,20,45,18.1,0,0,0,12.5,0,0,0,69.68,145.71,0.15,998,1.9000000000000001,N/A
2019,10,13,21,0,17.900000000000002,0,0,0,12.5,0,0,0,70.56,147.19,0.15,998,1.9000000000000001,N/A
2019,10,13,21,15,17.7,0,0,0,12.5,0,0,0,71.45,148.38,0.15,998,1.9000000000000001,N/A
2019,10,13,21,30,17.6,0,0,0,12.5,0,0,0,71.9,149.24,0.15,998,1.9000000000000001,N/A
2019,10,13,21,45,17.400000000000002,0,0,0,12.200000000000001,0,0,0,71.58,149.74,0.15,998,1.8,N/A
2019,10,13,22,0,17.3,0,0,0,12.200000000000001,0,0,0,72.04,149.86,0.15,998,1.8,N/A
2019,10,13,22,15,17.2,0,0,0,12.200000000000001,0,0,0,72.49,149.61,0.15,998,1.8,N/A
2019,10,13,22,30,17,0,0,0,12.200000000000001,0,0,0,73.41,148.99,0.15,998,1.8,N/A
2019,10,13,22,45,16.900000000000002,0,0,0,11.8,0,0,0,72.10000000000001,148.01,0.15,998,1.8,N/A
2019,10,13,23,0,16.8,0,0,0,11.8,0,0,0,72.55,146.72,0.15,998,1.8,N/A
2019,10,13,23,15,16.8,0,0,0,11.8,0,0,0,72.55,145.15,0.15,998,1.8,N/A
2019,10,13,23,30,16.8,0,0,0,11.8,0,0,0,72.55,143.34,0.15,998,1.8,N/A
2019,10,13,23,45,16.8,0,0,0,11.8,0,0,0,72.55,141.31,0.15,998,1.8,N/A
2019,10,14,0,0,16.400000000000002,0,0,0,11.3,0,0,0,72.03,139.11,0.15,998,1.8,N/A
2019,10,14,0,15,16.3,0,0,0,11.3,0,0,0,72.49,136.77,0.15,998,1.7000000000000002,N/A
2019,10,14,0,30,16.2,0,0,0,11.3,0,0,0,72.95,134.3,0.15,998,1.7000000000000002,N/A
2019,10,14,0,45,16.1,0,0,0,10.8,0,0,0,70.8,131.73,0.15,998,1.7000000000000002,N/A
2019,10,14,1,0,16,0,0,0,10.8,0,0,0,71.26,129.07,0.15,998,1.7000000000000002,N/A
2019,10,14,1,15,15.9,0,0,0,10.8,0,0,0,71.71000000000001,126.35000000000001,0.15,998,1.7000000000000002,N/A
2019,10,14,1,30,15.8,0,0,0,10.8,0,0,0,72.17,123.56,0.15,998,1.7000000000000002,N/A
2019,10,14,1,45,15.700000000000001,0,0,0,10.200000000000001,0,0,0,69.57000000000001,120.74000000000001,0.15,998,1.7000000000000002,N/A
2019,10,14,2,0,15.600000000000001,0,0,0,10.100000000000001,0,0,0,70.01,117.87,0.15,998,1.7000000000000002,N/A
2019,10,14,2,15,15.5,0,0,0,10.100000000000001,0,0,0,70.46000000000001,114.97,0.15,998,1.7000000000000002,N/A
2019,10,14,2,30,15.4,0,0,0,10.100000000000001,0,0,0,70.91,112.05,0.15,998,1.7000000000000002,N/A
2019,10,14,2,45,15.3,0,0,0,9.5,0,0,0,68.15,109.12,0.15,998,1.7000000000000002,N/A
2019,10,14,3,0,15.200000000000001,0,0,0,9.5,0,0,0,68.58,106.18,0.15,998,1.7000000000000002,N/A
2019,10,14,3,15,15.200000000000001,0,0,0,9.5,0,0,0,68.58,103.23,0.15,998,1.7000000000000002,N/A
2019,10,14,3,30,15.100000000000001,0,0,0,9.5,0,0,0,69.03,100.28,0.15,998,1.7000000000000002,N/A
2019,10,14,3,45,15,0,0,0,8.700000000000001,0,0,0,66.02,97.33,0.15,998,1.7000000000000002,N/A
2019,10,14,4,0,15,0,0,0,8.700000000000001,0,0,0,66.09,94.39,0.15,999,1.7000000000000002,N/A
2019,10,14,4,15,15.5,0,0,0,8.700000000000001,0,0,0,64.01,91.47,0.15,999,1.8,N/A
2019,10,14,4,30,16.1,13,119,17,8.700000000000001,13,119,17,61.61,88.25,0.15,999,1.9000000000000001,N/A
2019,10,14,4,45,16.6,26,276,48,8.4,26,276,48,58.230000000000004,85.51,0.15,999,1.9000000000000001,N/A
2019,10,14,5,0,17.1,38,402,89,8.4,38,402,89,56.42,82.72,0.15,999,2,N/A
2019,10,14,5,15,17.8,47,499,134,8.4,47,499,134,53.99,79.93,0.15,999,2.1,N/A
2019,10,14,5,30,18.400000000000002,55,575,182,8.4,55,575,182,52,77.17,0.15,999,2.2,N/A
2019,10,14,5,45,19,61,633,231,6.800000000000001,61,633,231,45,74.45,0.15,999,2.4000000000000004,N/A
2019,10,14,6,0,19.6,67,681,280,6.800000000000001,67,681,280,43.36,71.79,0.15,999,2.5,N/A
2019,10,14,6,15,20.3,71,721,328,6.800000000000001,71,721,328,41.52,69.18,0.15,999,2.4000000000000004,N/A
2019,10,14,6,30,21.1,76,755,375,6.800000000000001,76,755,375,39.54,66.65,0.15,999,2.3000000000000003,N/A
2019,10,14,6,45,21.8,80,782,420,6.9,80,782,420,38.08,64.2,0.15,999,2.1,N/A
2019,10,14,7,0,22.5,83,805,463,6.9,83,805,463,36.5,61.84,0.15,999,2,N/A
2019,10,14,7,15,23.5,86,825,504,6.9,86,825,504,34.36,59.58,0.15,999,2,N/A
2019,10,14,7,30,24.5,89,842,542,6.9,89,842,542,32.37,57.44,0.15,999,2,N/A
2019,10,14,7,45,25.400000000000002,91,855,576,6.6000000000000005,91,855,576,30.01,55.44,0.15,999,2,N/A
2019,10,14,8,0,26.400000000000002,93,868,608,6.6000000000000005,93,868,608,28.29,53.59,0.15,999,2,N/A
2019,10,14,8,15,27,95,878,636,6.6000000000000005,95,878,636,27.32,51.9,0.15,999,1.8,N/A
2019,10,14,8,30,27.6,97,887,662,6.6000000000000005,97,887,662,26.38,50.4,0.15,999,1.7000000000000002,N/A
2019,10,14,8,45,28.200000000000003,109,866,676,6.5,109,866,676,25.37,49.1,0.15,999,1.6,N/A
2019,10,14,9,0,28.700000000000003,111,872,694,6.5,111,872,694,24.62,48.01,0.15,998,1.5,N/A
2019,10,14,9,15,29,112,876,708,6.5,112,876,708,24.2,47.17,0.15,998,1.4000000000000001,N/A
2019,10,14,9,30,29.400000000000002,112,879,717,6.5,112,879,717,23.650000000000002,46.57,0.15,998,1.2000000000000002,N/A
2019,10,14,9,45,29.700000000000003,112,883,723,6.1000000000000005,112,883,723,22.57,46.22,0.15,998,1.1,N/A
2019,10,14,10,0,30,112,884,724,6.1000000000000005,112,884,724,22.18,46.15,0.15,998,1,N/A
2019,10,14,10,15,30.1,112,883,721,6.1000000000000005,112,883,721,22.06,46.33,0.15,998,1,N/A
2019,10,14,10,30,30.3,111,881,714,6.1000000000000005,111,881,714,21.79,46.78,0.15,997,1,N/A
2019,10,14,10,45,30.400000000000002,110,879,704,6.4,110,879,704,22.09,47.480000000000004,0.15,997,1,N/A
2019,10,14,11,0,30.5,109,874,689,6.4,109,874,689,21.97,48.42,0.15,997,1,N/A
2019,10,14,11,15,30.5,107,868,670,6.4,107,868,670,21.97,49.6,0.15,997,1.1,N/A
2019,10,14,11,30,30.5,106,860,647,6.4,106,860,647,21.97,50.980000000000004,0.15,997,1.2000000000000002,N/A
2019,10,14,11,45,30.400000000000002,118,817,615,6.9,118,817,615,22.900000000000002,52.56,0.15,997,1.3,N/A
2019,10,14,12,0,30.400000000000002,116,805,585,6.9,116,805,585,22.900000000000002,54.32,0.15,997,1.3,N/A
2019,10,14,12,15,30.200000000000003,113,790,552,6.9,113,790,552,23.14,56.230000000000004,0.15,996,1.5,N/A
2019,10,14,12,30,30.1,110,773,516,6.9,110,773,516,23.27,58.29,0.15,996,1.6,N/A
2019,10,14,12,45,29.900000000000002,105,757,478,7.4,105,757,478,24.45,60.480000000000004,0.15,996,1.7000000000000002,N/A
2019,10,14,13,0,29.700000000000003,101,734,437,7.4,101,734,437,24.740000000000002,62.78,0.15,996,1.8,N/A
2019,10,14,13,15,29.3,97,705,393,7.4,97,705,393,25.310000000000002,65.18,0.15,996,1.8,N/A
2019,10,14,13,30,28.900000000000002,92,672,347,7.4,92,672,347,25.900000000000002,67.67,0.15,996,1.8,N/A
2019,10,14,13,45,28.400000000000002,85,636,299,9.600000000000001,85,636,299,30.87,70.24,0.15,996,1.8,N/A
2019,10,14,14,0,28,78,588,252,9.600000000000001,78,588,252,31.59,72.87,0.15,996,1.8,N/A
2019,10,14,14,15,27,71,531,203,9.600000000000001,71,531,203,33.480000000000004,75.56,0.15,996,1.8,N/A
2019,10,14,14,30,26,62,460,155,9.600000000000001,62,460,155,35.51,78.3,0.15,996,1.8,N/A
2019,10,14,14,45,24.900000000000002,51,378,109,11.5,51,378,109,43.09,81.07000000000001,0.15,996,1.8,N/A
2019,10,14,15,0,23.900000000000002,38,268,67,11.5,38,268,67,45.74,83.87,0.15,996,1.8,N/A
2019,10,14,15,15,23.400000000000002,23,135,31,11.5,23,135,31,47.13,86.66,0.15,996,1.8,N/A
2019,10,14,15,30,22.8,0,0,0,11.5,0,0,0,48.86,89.33,0.15,996,1.9000000000000001,N/A
2019,10,14,15,45,22.3,0,0,0,11,0,0,0,48.92,92.67,0.15,997,2,N/A
2019,10,14,16,0,21.700000000000003,0,0,0,11,0,0,0,50.730000000000004,95.61,0.15,997,2,N/A
2019,10,14,16,15,21.400000000000002,0,0,0,11,0,0,0,51.67,98.55,0.15,997,2.1,N/A
2019,10,14,16,30,21.200000000000003,0,0,0,11,0,0,0,52.300000000000004,101.5,0.15,997,2.1,N/A
2019,10,14,16,45,20.900000000000002,0,0,0,11.5,0,0,0,54.96,104.46000000000001,0.15,997,2.1,N/A
2019,10,14,17,0,20.700000000000003,0,0,0,11.5,0,0,0,55.63,107.41,0.15,997,2.1,N/A
2019,10,14,17,15,20.5,0,0,0,11.5,0,0,0,56.32,110.36,0.15,997,2,N/A
2019,10,14,17,30,20.3,0,0,0,11.5,0,0,0,57.02,113.3,0.15,997,2,N/A
2019,10,14,17,45,20.1,0,0,0,12.100000000000001,0,0,0,59.9,116.21000000000001,0.15,997,2,N/A
2019,10,14,18,0,19.8,0,0,0,12.100000000000001,0,0,0,61.02,119.11,0.15,997,1.9000000000000001,N/A
2019,10,14,18,15,19.700000000000003,0,0,0,12.100000000000001,0,0,0,61.39,121.97,0.15,997,1.9000000000000001,N/A
2019,10,14,18,30,19.6,0,0,0,12.100000000000001,0,0,0,61.78,124.79,0.15,997,1.8,N/A
2019,10,14,18,45,19.400000000000002,0,0,0,12.3,0,0,0,63.67,127.56,0.15,997,1.8,N/A
2019,10,14,19,0,19.3,0,0,0,12.3,0,0,0,64.07000000000001,130.27,0.15,997,1.8,N/A
2019,10,14,19,15,19.1,0,0,0,12.3,0,0,0,64.87,132.91,0.15,997,1.7000000000000002,N/A
2019,10,14,19,30,19,0,0,0,12.3,0,0,0,65.27,135.46,0.15,997,1.7000000000000002,N/A
2019,10,14,19,45,18.900000000000002,0,0,0,12.4,0,0,0,65.76,137.9,0.15,997,1.6,N/A
2019,10,14,20,0,18.8,0,0,0,12.4,0,0,0,66.17,140.21,0.15,997,1.6,N/A
2019,10,14,20,15,18.7,0,0,0,12.4,0,0,0,66.59,142.36,0.15,997,1.6,N/A
2019,10,14,20,30,18.6,0,0,0,12.4,0,0,0,67,144.33,0.15,997,1.5,N/A
2019,10,14,20,45,18.5,0,0,0,12.200000000000001,0,0,0,66.94,146.07,0.15,997,1.5,N/A
2019,10,14,21,0,18.400000000000002,0,0,0,12.200000000000001,0,0,0,67.36,147.56,0.15,997,1.5,N/A
2019,10,14,21,15,18.3,0,0,0,12.200000000000001,0,0,0,67.78,148.75,0.15,997,1.5,N/A
2019,10,14,21,30,18.1,0,0,0,12.200000000000001,0,0,0,68.63,149.61,0.15,997,1.5,N/A
2019,10,14,21,45,18,0,0,0,12,0,0,0,68.11,150.11,0.15,997,1.4000000000000001,N/A
2019,10,14,22,0,17.900000000000002,0,0,0,12,0,0,0,68.54,150.23,0.15,997,1.4000000000000001,N/A
2019,10,14,22,15,17.8,0,0,0,12,0,0,0,68.97,149.97,0.15,997,1.4000000000000001,N/A
2019,10,14,22,30,17.7,0,0,0,12,0,0,0,69.4,149.34,0.15,997,1.5,N/A
2019,10,14,22,45,17.6,0,0,0,11.700000000000001,0,0,0,68.13,148.35,0.15,997,1.5,N/A
2019,10,14,23,0,17.6,0,0,0,11.700000000000001,0,0,0,68.13,147.04,0.15,997,1.5,N/A
2019,10,14,23,15,17.6,0,0,0,11.700000000000001,0,0,0,68.13,145.45000000000002,0.15,997,1.5,N/A
2019,10,14,23,30,17.6,0,0,0,11.700000000000001,0,0,0,68.13,143.62,0.15,997,1.5,N/A
2019,10,14,23,45,17.6,0,0,0,11.700000000000001,0,0,0,68.13,141.58,0.15,997,1.5,N/A
2019,10,15,0,0,17.3,0,0,0,11.200000000000001,0,0,0,67.33,139.37,0.15,996,1.5,N/A
2019,10,15,0,15,17.2,0,0,0,11.200000000000001,0,0,0,67.75,137.01,0.15,996,1.5,N/A
2019,10,15,0,30,17.2,0,0,0,11.200000000000001,0,0,0,67.75,134.53,0.15,996,1.5,N/A
2019,10,15,0,45,17.1,0,0,0,10.8,0,0,0,66.26,131.95,0.15,996,1.5,N/A
2019,10,15,1,0,17.1,0,0,0,10.8,0,0,0,66.26,129.29,0.15,996,1.5,N/A
2019,10,15,1,15,17,0,0,0,10.8,0,0,0,66.68,126.55,0.15,996,1.5,N/A
2019,10,15,1,30,17,0,0,0,10.8,0,0,0,66.68,123.76,0.15,996,1.5,N/A
2019,10,15,1,45,16.900000000000002,0,0,0,10.4,0,0,0,65.42,120.93,0.15,996,1.6,N/A
2019,10,15,2,0,16.900000000000002,0,0,0,10.4,0,0,0,65.42,118.06,0.15,996,1.6,N/A
2019,10,15,2,15,16.900000000000002,0,0,0,10.4,0,0,0,65.42,115.16,0.15,996,1.6,N/A
2019,10,15,2,30,16.8,0,0,0,10.4,0,0,0,65.83,112.24000000000001,0.15,996,1.6,N/A
2019,10,15,2,45,16.8,0,0,0,10,0,0,0,64.01,109.3,0.15,996,1.6,N/A
2019,10,15,3,0,16.7,0,0,0,10,0,0,0,64.41,106.36,0.15,996,1.6,N/A
2019,10,15,3,15,16.6,0,0,0,10,0,0,0,64.82000000000001,103.4,0.15,996,1.6,N/A
2019,10,15,3,30,16.6,0,0,0,10,0,0,0,64.82000000000001,100.45,0.15,996,1.6,N/A
2019,10,15,3,45,16.5,0,0,0,9.600000000000001,0,0,0,63.51,97.51,0.15,996,1.7000000000000002,N/A
2019,10,15,4,0,16.5,0,0,0,9.600000000000001,0,0,0,63.51,94.57000000000001,0.15,996,1.7000000000000002,N/A
2019,10,15,4,15,16.900000000000002,0,0,0,9.600000000000001,0,0,0,61.92,91.65,0.15,996,1.7000000000000002,N/A
2019,10,15,4,30,17.400000000000002,12,30,12,9.600000000000001,12,30,12,60,88.43,0.15,996,1.7000000000000002,N/A
2019,10,15,4,45,17.8,29,132,39,10.200000000000001,29,132,39,61.08,85.7,0.15,996,1.7000000000000002,N/A
2019,10,15,5,0,18.3,46,243,76,10.200000000000001,46,243,76,59.2,82.91,0.15,996,1.7000000000000002,N/A
2019,10,15,5,15,18.900000000000002,60,338,118,10.200000000000001,60,338,118,57.02,80.13,0.15,996,1.9000000000000001,N/A
2019,10,15,5,30,19.6,71,417,162,10.200000000000001,71,417,162,54.6,77.38,0.15,996,2.1,N/A
2019,10,15,5,45,20.3,81,482,209,8.6,42,0,42,47.01,74.67,0.15,996,2.3000000000000003,N/A
2019,10,15,6,0,20.900000000000002,89,537,255,8.6,89,537,255,45.31,72.01,0.15,996,2.5,N/A
2019,10,15,6,15,21.6,97,582,301,8.6,97,582,301,43.410000000000004,69.41,0.15,996,2.4000000000000004,N/A
2019,10,15,6,30,22.3,103,620,346,8.6,103,620,346,41.6,66.89,0.15,996,2.3000000000000003,N/A
2019,10,15,6,45,23,109,652,390,8.700000000000001,109,652,390,40.2,64.44,0.15,996,2.3000000000000003,N/A
2019,10,15,7,0,23.700000000000003,114,677,431,8.8,114,677,431,38.54,62.09,0.15,996,2.2,N/A
2019,10,15,7,15,24.6,119,701,471,8.8,119,701,471,36.52,59.84,0.15,996,2.2,N/A
2019,10,15,7,30,25.6,123,721,508,8.8,123,721,508,34.42,57.72,0.15,996,2.1,N/A
2019,10,15,7,45,26.5,128,733,541,8.700000000000001,128,733,541,32.56,55.730000000000004,0.15,996,2.1,N/A
2019,10,15,8,0,27.400000000000002,131,748,572,8.700000000000001,131,748,572,30.89,53.88,0.15,996,2,N/A
2019,10,15,8,15,27.900000000000002,133,760,599,8.700000000000001,133,760,599,30,52.21,0.15,996,1.8,N/A
2019,10,15,8,30,28.5,135,770,623,8.700000000000001,135,770,623,28.98,50.72,0.15,996,1.5,N/A
2019,10,15,8,45,29.1,170,705,629,7.800000000000001,170,705,629,26.36,49.43,0.15,996,1.3,N/A
2019,10,15,9,0,29.6,172,710,644,7.800000000000001,172,710,644,25.61,48.36,0.15,996,1.1,N/A
2019,10,15,9,15,29.900000000000002,173,715,657,7.800000000000001,173,715,657,25.17,47.52,0.15,996,1.2000000000000002,N/A
2019,10,15,9,30,30.1,174,719,666,7.800000000000001,174,719,666,24.86,46.93,0.15,995,1.2000000000000002,N/A
2019,10,15,9,45,30.400000000000002,177,717,670,8.200000000000001,177,717,670,25.09,46.59,0.15,995,1.3,N/A
2019,10,15,10,0,30.6,177,718,671,8.200000000000001,177,718,671,24.810000000000002,46.52,0.15,995,1.4000000000000001,N/A
2019,10,15,10,15,30.700000000000003,177,717,668,8.200000000000001,177,717,668,24.67,46.71,0.15,995,1.5,N/A
2019,10,15,10,30,30.700000000000003,176,714,661,8.200000000000001,176,714,661,24.67,47.15,0.15,995,1.6,N/A
2019,10,15,10,45,30.700000000000003,175,709,651,9,175,709,651,26.060000000000002,47.85,0.15,995,1.8,N/A
2019,10,15,11,0,30.700000000000003,173,703,636,9,173,703,636,26.03,48.800000000000004,0.15,994,1.9000000000000001,N/A
2019,10,15,11,15,30.6,171,694,618,9,171,694,618,26.18,49.96,0.15,994,2,N/A
2019,10,15,11,30,30.5,168,682,594,9,168,682,594,26.330000000000002,51.34,0.15,994,2.1,N/A
2019,10,15,11,45,30.400000000000002,184,625,561,9.600000000000001,184,625,561,27.5,52.92,0.15,994,2.1,N/A
2019,10,15,12,0,30.3,180,609,532,9.600000000000001,180,609,532,27.66,54.67,0.15,994,2.2,N/A
2019,10,15,12,15,30.1,175,591,501,9.600000000000001,175,591,501,27.98,56.58,0.15,994,2.3000000000000003,N/A
2019,10,15,12,30,29.900000000000002,169,570,466,9.600000000000001,169,570,466,28.27,58.63,0.15,993,2.3000000000000003,N/A
2019,10,15,12,45,29.700000000000003,162,549,430,10,162,549,430,29.51,60.81,0.15,993,2.4000000000000004,N/A
2019,10,15,13,0,29.5,155,521,390,10,155,521,390,29.85,63.11,0.15,993,2.4000000000000004,N/A
2019,10,15,13,15,29.1,146,489,349,10,146,489,349,30.55,65.5,0.15,993,2.4000000000000004,N/A
2019,10,15,13,30,28.6,137,451,306,10,137,451,306,31.44,67.98,0.15,993,2.4000000000000004,N/A
2019,10,15,13,45,28.200000000000003,124,416,263,11.3,124,416,263,35.07,70.54,0.15,993,2.4000000000000004,N/A
2019,10,15,14,0,27.700000000000003,112,365,217,11.3,112,365,217,36.1,73.17,0.15,993,2.4000000000000004,N/A
2019,10,15,14,15,26.8,98,307,173,11.3,98,307,173,38.050000000000004,75.85000000000001,0.15,993,2.2,N/A
2019,10,15,14,30,25.900000000000002,82,242,130,11.3,28,0,28,40.12,78.58,0.15,993,2.1,N/A
2019,10,15,14,45,25,63,172,88,13,19,0,19,47.230000000000004,81.35000000000001,0.15,993,1.9000000000000001,N/A
2019,10,15,15,0,24.1,41,95,51,13,41,95,51,49.84,84.14,0.15,993,1.8,N/A
2019,10,15,15,15,23.6,19,29,20,13,19,29,20,51.35,86.92,0.15,993,1.7000000000000002,N/A
2019,10,15,15,30,23.1,0,0,0,13,0,0,0,52.92,89.58,0.15,993,1.7000000000000002,N/A
2019,10,15,15,45,22.6,0,0,0,13.4,0,0,0,55.93,92.95,0.15,993,1.7000000000000002,N/A
2019,10,15,16,0,22.1,0,0,0,13.4,0,0,0,57.65,95.88,0.15,993,1.6,N/A
2019,10,15,16,15,21.900000000000002,0,0,0,13.4,0,0,0,58.410000000000004,98.82000000000001,0.15,994,1.6,N/A
2019,10,15,16,30,21.700000000000003,0,0,0,13.4,0,0,0,59.120000000000005,101.77,0.15,994,1.6,N/A
2019,10,15,16,45,21.5,0,0,0,13.700000000000001,0,0,0,61.2,104.73,0.15,994,1.6,N/A
2019,10,15,17,0,21.3,0,0,0,13.700000000000001,0,0,0,61.95,107.68,0.15,994,1.5,N/A
2019,10,15,17,15,21.200000000000003,0,0,0,13.700000000000001,0,0,0,62.33,110.63,0.15,994,1.5,N/A
2019,10,15,17,30,21.1,0,0,0,13.700000000000001,0,0,0,62.71,113.57000000000001,0.15,994,1.4000000000000001,N/A
2019,10,15,17,45,20.900000000000002,0,0,0,14.3,0,0,0,66.04,116.49000000000001,0.15,994,1.4000000000000001,N/A
2019,10,15,18,0,20.8,0,0,0,14.3,0,0,0,66.45,119.38,0.15,994,1.3,N/A
2019,10,15,18,15,20.700000000000003,0,0,0,14.3,0,0,0,66.92,122.25,0.15,995,1.2000000000000002,N/A
2019,10,15,18,30,20.6,0,0,0,14.3,0,0,0,67.34,125.07000000000001,0.15,995,1.1,N/A
2019,10,15,18,45,20.5,0,0,0,14.8,0,0,0,69.79,127.85000000000001,0.15,995,1.1,N/A
2019,10,15,19,0,20.400000000000002,0,0,0,14.8,0,0,0,70.22,130.57,0.15,995,1,N/A
2019,10,15,19,15,20.400000000000002,0,0,0,14.8,0,0,0,70.22,133.21,0.15,995,0.9,N/A
2019,10,15,19,30,20.3,0,0,0,14.8,0,0,0,70.65,135.77,0.15,995,0.8,N/A
2019,10,15,19,45,20.200000000000003,0,0,0,15.100000000000001,0,0,0,72.36,138.22,0.15,995,0.8,N/A
2019,10,15,20,0,20.1,0,0,0,15.100000000000001,0,0,0,72.8,140.54,0.15,995,0.7000000000000001,N/A
2019,10,15,20,15,20.1,0,0,0,15.100000000000001,0,0,0,72.8,142.70000000000002,0.15,995,0.7000000000000001,N/A
2019,10,15,20,30,20,0,0,0,15.100000000000001,0,0,0,73.25,144.67000000000002,0.15,995,0.6000000000000001,N/A
2019,10,15,20,45,19.900000000000002,0,0,0,15.3,0,0,0,74.64,146.43,0.15,995,0.6000000000000001,N/A
2019,10,15,21,0,19.900000000000002,0,0,0,15.3,0,0,0,74.64,147.93,0.15,995,0.6000000000000001,N/A
2019,10,15,21,15,19.8,0,0,0,15.3,0,0,0,75.10000000000001,149.12,0.15,995,0.6000000000000001,N/A
2019,10,15,21,30,19.8,0,0,0,15.3,0,0,0,75.10000000000001,149.99,0.15,995,0.6000000000000001,N/A
2019,10,15,21,45,19.700000000000003,0,0,0,15.600000000000001,0,0,0,77.22,150.49,0.15,995,0.6000000000000001,N/A
2019,10,15,22,0,19.6,0,0,0,15.600000000000001,0,0,0,77.7,150.6,0.15,995,0.6000000000000001,N/A
2019,10,15,22,15,19.6,0,0,0,15.600000000000001,0,0,0,77.7,150.33,0.15,995,0.7000000000000001,N/A
2019,10,15,22,30,19.5,0,0,0,15.600000000000001,0,0,0,78.18,149.68,0.15,995,0.7000000000000001,N/A
2019,10,15,22,45,19.400000000000002,0,0,0,16,0,0,0,80.75,148.68,0.15,995,0.8,N/A
2019,10,15,23,0,19.3,0,0,0,16,0,0,0,81.25,147.36,0.15,995,0.9,N/A
2019,10,15,23,15,19.3,0,0,0,16,0,0,0,81.25,145.76,0.15,995,0.9,N/A
2019,10,15,23,30,19.3,0,0,0,16,0,0,0,81.25,143.91,0.15,995,0.9,N/A
2019,10,15,23,45,19.3,0,0,0,16,0,0,0,81.25,141.85,0.15,995,0.9,N/A
2019,10,16,0,0,19.1,0,0,0,16.400000000000002,0,0,0,84.37,139.63,0.15,995,0.9,N/A
2019,10,16,0,15,19.1,0,0,0,16.400000000000002,0,0,0,84.37,137.25,0.15,995,0.9,N/A
2019,10,16,0,30,19.1,0,0,0,16.400000000000002,0,0,0,84.37,134.76,0.15,995,0.9,N/A
2019,10,16,0,45,19.1,0,0,0,16.7,0,0,0,85.93,132.17000000000002,0.15,995,0.9,N/A
2019,10,16,1,0,19,0,0,0,16.7,0,0,0,86.46000000000001,129.5,0.15,995,0.9,N/A
2019,10,16,1,15,19.1,0,0,0,16.7,0,0,0,85.93,126.76,0.15,995,0.8,N/A
2019,10,16,1,30,19.1,0,0,0,16.7,0,0,0,85.93,123.96000000000001,0.15,995,0.7000000000000001,N/A
2019,10,16,1,45,19.1,0,0,0,16.900000000000002,0,0,0,87.14,121.12,0.15,995,0.7000000000000001,N/A
2019,10,16,2,0,19.1,0,0,0,16.900000000000002,0,0,0,87.14,118.25,0.15,995,0.6000000000000001,N/A
2019,10,16,2,15,19,0,0,0,16.900000000000002,0,0,0,87.69,115.34,0.15,995,0.7000000000000001,N/A
